code collectivite,LIBGEO,dsu,dsr,dnp,solde_fpic,fsrif,perequations,recette_avantp,MONTANT,avantp_hab,apresp_hab
52272,Lanty-sur-Aube,0,3327,0,0,0,3327,103494.89,106821.89,790.0373282442748,815.4342748091603
52273,Larivière-Arnoncourt,0,2350,1463,0,0,3813,130821.65,134634.65,1099.3415966386553,1131.3836134453782
52274,Latrecey-Ormoy-sur-Aube,0,8685,0,0,0,8685,293668.22,302353.22,1016.1530103806227,1046.2049134948095
52275,Lavernoy,0,2053,0,-956,0,1097,86744.49,87841.49,1032.6725000000001,1045.732023809524
52276,Laville-aux-Bois,0,4838,0,0,0,4838,157565.78,162403.78,712.967330316742,734.8587330316742
52277,Lavilleneuve,0,1244,1836,-295,0,2785,47482.44,50267.44,698.2711764705882,739.2270588235294
52278,Lavilleneuve-au-Roi,0,2516,2353,0,0,4869,123657.75,128526.75,1437.8808139534883,1494.4970930232557
52280,Lecey,0,6002,4310,-1270,0,9042,71745.76,80787.76,327.60621004566207,368.8938812785388
52282,Leffonds,0,7014,0,0,0,7014,341993.4,349007.4,988.4202312138729,1008.6919075144509
52284,Leschères-sur-le-Blaiseron,0,5300,0,0,0,5300,88141.57,93441.57,881.4157,934.4157
52285,Leuchey,0,1968,0,0,0,1968,46230.13,48198.13,519.4396629213483,541.55202247191
52286,Leurville,0,0,0,0,0,0,87428.76,87428.76,930.0931914893616,930.0931914893616
52287,Levécourt,0,2103,833,0,0,2936,68029.38,70965.38,716.0987368421053,747.004
52288,Lezéville,0,2928,0,0,0,2928,165400.03,168328.03,1450.877456140351,1476.5616666666667
52289,Liffol-le-Petit,0,10908,0,0,0,10908,234274.57,245182.57,709.9229393939394,742.9774848484849
52290,Les Loges,0,3037,3339,0,0,6376,75086.75,81462.75,536.3339285714286,581.8767857142857
52291,Longchamp,0,4129,3335,0,0,7464,36999.78,44463.78,474.35615384615386,570.0484615384615
52292,Longeau-Percey,0,64367,9687,0,0,74054,310608.46,384662.46,408.6953421052632,506.1348157894737
52294,Louvemont,0,12726,6869,0,0,19595,422449.08,442044.08,581.8857851239669,608.8761432506888
52295,Louvières,0,2774,1919,0,0,4693,91460.06,96153.06,887.9617475728155,933.524854368932
52297,Luzy-sur-Marne,0,6326,0,0,0,6326,200813.26,207139.26,749.3032089552239,772.9076865671642
52298,Maâtz,0,2448,3173,0,0,5621,41023.04,46644.04,500.2809756097561,568.829756097561
52300,Magneux,0,2611,0,0,0,2611,332852.74,335463.74,1789.5308602150537,1803.5684946236559
52301,Maisoncelles,0,1234,1326,0,0,2560,42321.74,44881.74,783.7359259259259,831.1433333333333
52302,Maizières,0,9805,7170,0,0,16975,89144.04,106119.04,474.1704255319149,564.4629787234043
52303,Maizières-sur-Amance,0,3468,4136,0,0,7604,119989.45,127593.45,1164.9461165048544,1238.771359223301
52304,Malaincourt-sur-Meuse,0,2533,1998,0,0,4531,30375.61,34906.61,523.7174137931034,601.8381034482759
52305,Mandres-la-Côte,0,23930,22801,0,0,46731,262338.56,309069.56,488.52618249534453,575.5485288640596
52306,Manois,0,38401,6599,0,0,45000,320772.43,365772.43,673.8916596638655,768.429474789916
52307,Marac,0,3484,0,-2396,0,1088,171073.97,172161.97,781.1596803652968,786.1277168949772
52308,Maranville,0,6431,0,0,0,6431,417820.13,424251.13,951.7542824601367,966.4034851936219
52310,Marbéville,0,2160,0,0,0,2160,83449.56,85609.56,779.902429906542,800.0893457943926
52311,Marcilly-en-Bassigny,0,4212,6421,-952,0,9681,120391.36,130072.36,562.5764485981308,607.8147663551401
52312,Mardor,0,3337,0,-881,0,2456,78695.8,81151.8,1333.827118644068,1375.4542372881356
52313,Mareilles,0,5275,591,0,0,5866,141382.79,147248.79,894.8277848101267,931.9543670886077
52315,Marnay-sur-Marne,0,16314,13798,0,0,30112,143750.55,173862.55,447.82102803738314,541.6278816199376
52316,Mathons,0,2788,756,0,0,3544,34600.06,38144.06,461.3341333333333,508.5874666666666
52318,Melay,0,18575,9013,0,0,27588,141065.82,168653.82,518.6243382352941,620.0508088235295
52319,Mennouveaux,0,2384,1483,0,0,3867,48547.49,52414.49,693.5355714285714,748.7784285714285
52320,Merrey,0,0,0,0,0,0,175306.33,175306.33,1565.2350892857141,1565.2350892857141
52321,Mertrud,0,8082,0,0,0,8082,134886.67,142968.67,721.319090909091,764.5383422459894
52322,Meures,0,5788,6198,0,0,11986,65847.51,77833.51,495.0940601503759,585.2143609022556
52325,Millières,0,6698,3084,0,0,9782,65990.88,75772.88,594.5124324324324,682.6385585585587
52326,Mirbel,0,2614,1514,0,0,4128,43365.98,47493.98,985.5904545454546,1079.4086363636363
52327,Moëslains,0,4698,1709,0,0,6407,256032.32,262439.32,575.3535280898876,589.7512808988764
52328,Montcharvot,0,1708,567,0,0,2275,21294.91,23569.91,560.3923684210527,620.2607894736842
52330,Montheries,0,1302,0,0,0,1302,69423.77,70725.77,1157.0628333333334,1178.7628333333334
52331,La Porte du Der,0,293080,84743,0,0,377823,1812899.54,2190722.54,750.3723261589404,906.7560182119205
52332,Val-de-Meuse,0,129939,0,-27451,0,102488,1471799.1,1574287.1,742.2083207261725,793.8916288451841
52335,Montot-sur-Rognon,0,5736,4478,0,0,10214,54020.37,64234.37,442.7899180327869,526.5112295081967
52336,Montreuil-sur-Blaise,0,2539,1263,0,0,3802,98906.39,102708.39,629.9770063694267,654.1935668789808
52337,Montreuil-sur-Thonnance,0,5999,992,0,0,6991,82749.18,89740.18,1292.9559375,1402.1903125
52341,Morancourt,0,4633,0,0,0,4633,70514.97,75147.97,510.9780434782609,544.5505072463768
52342,Morionvilliers,0,644,0,0,0,644,14392.86,15036.86,496.30551724137933,518.5124137931035
52344,Mouilleron,0,3020,758,0,0,3778,25910.97,29688.97,681.8676315789475,781.2886842105263
52346,Mussey-sur-Marne,0,6171,0,0,0,6171,275433.37,281604.37,758.7696143250688,775.7696143250688
52347,Narcy,0,10819,10621,0,0,21440,78724.08,100164.08,302.78492307692306,385.2464615384615
52348,Neuilly-l'Évêque,0,48162,3309,-5418,0,46053,362083.83,408136.83,569.3141981132076,641.7245754716981
52349,Neuilly-sur-Suize,0,7429,3361,0,0,10790,170456.8,181246.8,524.4824615384615,557.6824615384616
52350,Neuvelle-lès-Voisey,0,9088,2324,0,0,11412,62972.899999999994,74384.9,797.1253164556962,941.5810126582278
52352,Ninville,0,2589,1174,0,0,3763,71714.31,75477.31,874.5647560975609,920.4549999999999
52353,Nogent,0,106671,0,0,0,106671,4999941.03,5106612.03,1274.1949617737005,1301.3792125382263
52354,Noidant-Chatenoy,0,1765,2250,0,0,4015,46092.29,50107.29,535.9568604651163,582.6429069767441
52355,Noidant-le-Rocheux,0,4915,0,-2194,0,2721,275240.73,277961.73,1600.2368023255813,1616.0565697674417
52356,Nomécourt,0,2796,0,0,0,2796,47346.92,50142.92,442.49457943925233,468.62542056074767
52357,Noncourt-sur-le-Rongeant,0,8968,3110,0,0,12078,257580.40000000002,269658.4,1407.5431693989071,1473.5431693989071
52358,Noyers,0,1276,0,-763,0,513,59497.54,60010.54,782.8623684210527,789.6123684210527
52359,Nully,0,2805,0,0,0,2805,112659.04,115464.04,666.6215384615384,683.2191715976331
52360,Occey,0,3537,0,0,0,3537,94399.32,97936.32,601.2695541401274,623.7982165605096
52362,Orbigny-au-Mont,0,3651,561,-1165,0,3047,79631.73,82678.73,552.998125,574.1578472222222
52363,Orbigny-au-Val,0,2098,506,-769,0,1835,81412.68,83247.68,822.3503030303029,840.8856565656565
52364,Orcevaux,0,2021,0,0,0,2021,42992.39,45013.39,409.4513333333333,428.6989523809524
52365,Orges,0,18764,9143,0,0,27907,263244.52,291151.52,698.261326259947,772.285198938992
52366,Ormancey,0,2184,0,-1195,0,989,68435,69424,814.702380952381,826.4761904761905
52367,Ormoy-lès-Sexfontaines,0,3118,1367,0,0,4485,33297.97,37782.97,679.5504081632653,771.0810204081633
52369,Orquevaux,0,6713,0,0,0,6713,61545.16,68258.16,691.5186516853933,766.9456179775282
52370,Osne-le-Val,0,17558,8923,0,0,26481,362154.76,388635.76,1356.3848689138576,1455.5646441947565
52371,Oudincourt,0,6774,6580,0,0,13354,84743.51,98097.51,561.215298013245,649.6523841059602
52372,Outremécourt,0,1914,393,0,0,2307,77996.15,80303.15,772.239108910891,795.0806930693069
52373,Ozières,0,1165,1267,0,0,2432,46281.63,48713.63,1006.1223913043477,1058.991956521739
52374,Le Pailly,0,6251,10048,0,0,16299,122536.44,138835.44,409.8208695652174,464.3325752508361
52375,Palaiseul,0,1239,1364,0,0,2603,41620.27,44223.27,693.6711666666666,737.0545
52376,Pansey,0,2314,0,0,0,2314,117539.6,119853.6,1366.739534883721,1393.646511627907
52377,Parnoy-en-Bassigny,0,5649,556,0,0,6205,304736.18,310941.18,979.8590996784566,999.8108681672026
52378,Paroy-sur-Saulx,0,1665,0,0,0,1665,71138.07,72803.07,1513.5759574468086,1549.0014893617022
52380,Peigney,0,4356,0,-105.07999999999993,0,4250.92,327329.18,331580.1,861.3925789473684,872.5792105263157
52383,Perrancey-les-Vieux-Moulins,0,6992,4037,-1857,0,9172,129035.43,138207.43,424.45865131578944,454.6297039473684
52384,Perrogney-les-Fontaines,0,0,0,0,0,0,137015.16,137015.16,1104.9609677419355,1104.9609677419355
52385,Perrusse,0,2286,680,-264,0,2702,31995.940000000002,34697.94,864.7551351351352,937.7821621621622
52386,Perthes,0,11241,0,0,0,11241,392902.17,404143.17,699.1141814946619,719.1159608540925
52388,Pierremont-sur-Amance,0,4372,3766,0,0,8138,92240.98,100378.98,587.5221656050956,639.3565605095541
52390,Pisseloup,0,2039,0,0,0,2039,58841.45,60880.45,1251.945744680851,1295.3287234042552
52391,Planrupt,0,15970,11224,0,0,27194,198132.56,225326.56,627.0017721518988,713.0587341772152
52392,Plesnoy,0,1975,1421,-759,0,2637,52321.8,54958.8,484.46111111111117,508.8777777777778
52393,Poinsenot,0,4777,1370,0,0,6147,35184.62,41331.62,689.8945098039217,810.4239215686275
52394,Poinson-lès-Fayl,0,4009,2794,0,0,6803,148249.66,155052.66,641.77341991342,671.2236363636364
52395,Poinson-lès-Grancey,0,1788,0,0,0,1788,31707.71,33495.71,704.6157777777778,744.3491111111111
52396,Poinson-lès-Nogent,0,0,0,0,0,0,189825.14,189825.14,1209.0773248407645,1209.0773248407645
52397,Poiseul,0,2076,482,-591,0,1967,53956.35,55923.35,691.748076923077,716.9660256410256
52398,Poissons,0,83276,22287,0,0,105563,746058.91,851621.91,1058.2395886524823,1207.9743404255319
52399,Pont-la-Ville,0,2372,0,0,0,2372,151641.47,154013.47,1024.604527027027,1040.631554054054
52400,Le Châtelet-sur-Meuse,0,3554,0,0,0,3554,129762.18,133316.18,777.0190419161676,798.3004790419161
52401,Poulangy,0,18628,15944,0,0,34572,243675.28000000003,278247.28,585.7578846153847,668.863653846154
52403,Praslay,0,4479,3102,0,0,7581,38893.84,46474.84,547.8005633802817,654.5752112676056
52405,Le Montsaugeonnais,0,168497,20044,0,0,188541,639969.08,828510.08,498.41828660436136,645.2570716510903
52406,Pressigny,0,9394,8090,0,0,17484,161174.82,178658.82,774.8789423076923,858.9366346153846
52407,Prez-sous-Lafauche,0,14761,12888,0,0,27649,186272.8,213921.8,582.1025,668.505625
52411,Rives Dervoises,0,193437,47750,0,0,241187,974713.5700000001,1215900.57,664.4264280845263,828.8347443762782
52413,Rachecourt-Suzémont,0,2235,0,0,0,2235,64138.020000000004,66373.02,572.6608928571429,592.61625
52414,Rachecourt-sur-Marne,0,33047,33674,0,0,66721,491931.81999999995,558652.82,605.8273645320196,687.9960837438423
52415,Rançonnières,0,3073,3330,-461,0,5942,71933.26,77875.26,642.2612499999999,695.3148214285713
52416,Rangecourt,0,3487,2527,-312,0,5702,69548.85,75250.85,1038.0425373134328,1123.1470149253732
52419,Rennepont,0,2982,2647,0,0,5629,99861.51,105490.51,648.4513636363636,685.0033116883117
52420,Reynel,0,5426,4779,0,0,10205,128950.63,139155.63,1065.7076859504132,1150.04652892562
52421,Riaucourt,0,8472,9292,0,0,17764,147978.45,165742.45,324.5141447368421,363.47028508771933
52422,Richebourg,0,6143,0,0,0,6143,197438.61,203581.61,692.7670526315788,714.3214385964911
52423,Rimaucourt,0,59667,9607,0,0,69274,441875.79,511149.79,637.6274025974026,737.5898845598846
52424,Rivières-le-Bois,0,5385,2733,0,0,8118,44361.09,52479.09,583.6985526315789,690.5143421052632
52425,Rivière-les-Fosses,0,13227,9851,0,0,23078,88947.62,112025.62,409.89686635944696,516.2470967741936
52426,Rizaucourt-Buchey,0,2758,0,0,0,2758,99056.22,101814.22,811.9362295081967,834.542786885246
52428,Rochefort-sur-la-Côte,0,2442,1567,0,0,4009,53484.69,57493.69,922.1498275862069,991.2705172413794
52429,Roches-sur-Marne,0,22741,22204,0,0,44945,292866.87,337811.87,516.5200529100529,595.7881305114638
52431,Rochetaillée,0,5588,3227,0,0,8815,105625.48,114440.48,640.1544242424242,693.5786666666667
52432,Rolampont,0,136611,10262,0,0,146873,924554.8400000001,1071427.84,593.8052922286449,688.1360565189467
52433,Romain-sur-Meuse,0,9780,0,0,0,9780,99706.32,109486.32,785.0891338582678,862.0970078740158
52436,Rouécourt,0,0,0,0,0,0,81392.02,81392.02,1535.698490566038,1535.698490566038
52437,Rouelles,0,1192,825,0,0,2017,19329.97,21346.97,604.0615625,667.0928125
52438,Rougeux,0,7305,4336,0,0,11641,87276.17,98917.17,745.9501709401709,845.4458974358975
52439,Rouvres-sur-Aube,0,4675,2345,0,0,7020,166862.16,173882.16,1604.4438461538462,1671.9438461538462
52440,Rouvroy-sur-Marne,0,16562,5168,0,0,21730,184589.01,206319.01,462.62909774436093,517.0902506265664
52442,Rupt,0,6294,5736,0,0,12030,170135.12,182165.12,497.4711111111111,532.6465497076023
52443,Sailly,0,585,0,0,0,585,49102.94,49687.94,1292.1826315789474,1307.5773684210526
52444,Saint-Blin,0,47193,10385,0,0,57578,237760.7,295338.7,592.9194513715711,736.5054862842893
52445,Saint-Broingt-le-Bois,0,5309,3838,0,0,9147,46708.59,55855.59,428.5191743119266,512.4366055045871
52446,Saint-Broingt-les-Fosses,0,4520,0,0,0,4520,96075.94,100595.94,415.9131601731602,435.4802597402597
52447,Saint-Ciergues,0,5706,369,-1778,0,4297,109905.12,114202.12,575.4194764397905,597.9168586387434
52448,Saint-Dizier,5835364,0,132804,0,0,5968168,12065526,18033694,457.5474402730375,683.8715965111869
52449,Saints-Geosmes,0,6099,5251,-24798,0,-13448,1303024.42,1289576.42,1090.3970041841003,1079.1434476987447
52450,Saint-Loup-sur-Aujon,0,10812,4100,0,0,14912,85888.99,100800.99,565.0591447368421,663.1644078947369
52452,Saint-Martin-lès-Langres,0,2921,1578,-508,0,3991,32572.989999999998,36563.99,296.1180909090909,332.3999090909091
52453,Saint-Maurice,0,2523,1327,-842,0,3008,91392.44,94400.44,676.981037037037,699.2625185185185
52455,Saint-Thiébault,0,2598,5097,0,0,7695,103230.72,110925.72,414.5812048192771,445.48481927710844
52456,Saint-Urbain-Maconcourt,0,78553,18875,0,0,97428,254339.62,351767.62,385.9478300455235,533.7900151745068
52457,Saint-Vallier-sur-Marne,0,3858,2574,0,0,6432,69375.18,75807.18,385.4176666666666,421.15099999999995
52459,Sarcey,0,6301,4858,0,0,11159,77473.96,88632.96,679.5961403508772,777.4821052631579
52461,Sarrey,0,7299,0,-4035,0,3264,346785.75,350049.75,877.9386075949367,886.2018987341772
52463,Saudron,0,1160,0,0,0,1160,94323.05,95483.05,2143.705681818182,2170.0693181818183
52464,Saulles,0,2746,0,0,0,2746,43252.27,45998.27,920.2610638297872,978.6865957446807
52465,Saulxures,0,2213,0,-1297,0,916,106442.81,107358.81,794.3493283582089,801.1851492537313
52467,Savigny,0,1616,1516,0,0,3132,44311.72,47443.72,671.389696969697,718.8442424242425
52468,Semilly,0,2845,1513,0,0,4358,76374.42,80732.42,727.3754285714285,768.8801904761905
52469,Semoutiers-Montsaon,0,15088,734,0,0,15822,332921.4,348743.4,393.52411347517733,412.2262411347518
52470,Serqueux,0,10223,11819,0,0,22042,291419.08,313461.08,656.3492792792794,705.9934234234235
52472,Sexfontaines,0,2843,3535,0,0,6378,82741.58,89119.58,651.5085039370078,701.7289763779528
52473,Signéville,0,8334,2744,0,0,11078,98401.66,109479.66,964.7221568627451,1073.33
52474,Silvarouvres,0,1606,0,0,0,1606,82039.81,83645.81,2050.99525,2091.14525
52475,Sommancourt,0,1570,0,0,0,1570,44412.22,45982.22,672.9124242424242,696.7003030303031
52476,Sommerécourt,0,3799,2082,0,0,5881,57119.82,63000.82,679.9978571428571,750.009761904762
52479,Sommevoire,0,35353,20408,0,0,55761,661233.28,716994.28,903.3241530054645,979.5003825136613
52480,Soncourt-sur-Marne,0,22063,18626,0,0,40689,221799.40999999997,262488.41,553.1157356608478,654.5845635910224
52482,Soulaucourt-sur-Mouzon,0,6264,5360,0,0,11624,74280.4,85904.4,721.1689320388349,834.0233009708737
52483,Soyers,0,2035,3581,0,0,5616,57390.29,63006.29,896.72328125,984.47328125
52484,Suzannecourt,0,6379,1805,0,0,8184,163930.11,172114.11,429.13641361256543,450.5604973821989
52486,Ternat,0,2522,1038,0,0,3560,46886.18,50446.18,822.5645614035088,885.020701754386
52487,Thilleux,0,3372,0,0,0,3372,35157.88,38529.88,413.6221176470588,453.2927058823529
52488,Thivet,0,5289,8492,0,0,13781,143155.12,156936.12,544.3160456273764,596.7152851711027
52489,Thol-lès-Millières,0,1151,0,0,0,1151,42622.31,43773.31,1121.639736842105,1151.9292105263157
52490,Thonnance-lès-Joinville,0,33287,24183,0,0,57470,289430.14,346900.14,348.7110120481928,417.9519759036145
52491,Thonnance-les-Moulins,0,2519,0,0,0,2519,223256.22,225775.22,1924.6225862068966,1946.338103448276
52492,Torcenay,0,21111,22714,0,0,43825,297844.43,341669.43,521.6189667250437,598.3702802101576
52493,Tornay,0,1621,1367,0,0,2988,28327.42,31315.42,858.4066666666666,948.9521212121211
52494,Treix,0,5485,0,0,0,5485,105001.32,110486.32,428.57681632653066,450.96457142857145
52495,Trémilly,0,1798,0,0,0,1798,82533.98,84331.98,982.5473809523809,1003.9521428571428
52497,Troisfontaines-la-Ville,0,7951,0,0,0,7951,277414.16,285365.16,616.475911111111,634.1447999999999
52499,Vaillant,0,1132,0,0,0,1132,37482.79,38614.79,657.5928070175439,677.4524561403509
52500,Valcourt,0,8288,4324,0,0,12612,384248.57,396860.57,603.2159654631083,623.0150235478807
52502,Valleret,0,1767,0,0,0,1767,58766.94,60533.94,1088.2766666666666,1120.998888888889
52503,Valleroy,0,1903,1693,0,0,3596,20116.38,23712.38,838.1825,988.0158333333334
52504,Varennes-sur-Amance,0,42537,14156,0,0,56693,255049.44,311742.44,901.2347703180212,1101.5633922261484
52505,Vaudrecourt,0,821,377,0,0,1198,35527.43,36725.43,960.2008108108108,992.5791891891892
52506,Vaudrémont,0,5600,0,0,0,5600,85093.58,90693.58,709.1131666666666,755.7798333333334
52507,Vauxbons,0,5757,1899,0,0,7656,52935.09,60591.09,827.11078125,946.73578125
52510,Vaux-sur-Blaise,0,6115,2879,0,0,8994,321337.52,330331.52,830.3295090439277,853.569819121447
52511,Vaux-sur-Saint-Urbain,0,3902,1221,0,0,5123,27819.059999999998,32942.06,441.5723809523809,522.8898412698412
52512,Vecqueville,0,6348,0,0,0,6348,520533.41000000003,526881.41,863.2394859038143,873.7668490878939
52513,Velles,0,4378,2979,0,0,7357,45758.08,53115.08,610.1077333333334,708.2010666666666
52514,Verbiesles,0,6916,0,0,0,6916,182592.59,189508.59,572.3905642633229,594.0708150470219
52515,Verseilles-le-Bas,0,4352,3986,0,0,8338,46127.66,54465.66,435.16660377358494,513.8269811320755
52516,Verseilles-le-Haut,0,0,0,0,0,0,30613.57,30613.57,624.7667346938775,624.7667346938775
52517,Vesaignes-sous-Lafauche,0,2612,0,0,0,2612,87810.84,90422.84,696.9114285714286,717.6415873015873
52518,Vesaignes-sur-Marne,0,3131,0,0,0,3131,92262.18,95393.18,846.4420183486238,875.1667889908256
52519,Vesvres-sous-Chalancey,0,0,0,0,0,0,44781.32,44781.32,973.5069565217391,973.5069565217391
52520,Vicq,0,9443,4917,0,0,14360,108470.6,122830.6,669.5716049382717,758.2135802469136
52522,Viéville,0,21059,17248,0,0,38307,212820.54,251127.54,609.8009742120344,719.5631518624642
52523,Vignes-la-Côte,0,4761,2785,0,0,7546,46712.14,54258.14,639.8923287671233,743.2621917808219
52524,Vignory,0,25638,2913,0,0,28551,246374.24,274925.24,940.3596946564885,1049.3329770992366
52525,Villars-en-Azois,0,4167,0,0,0,4167,95855.64,100022.64,1295.3464864864866,1351.6572972972972
52526,Villars-Santenoge,0,4206,2220,0,0,6426,46661.46,53087.46,491.1732631578947,558.8153684210527
52528,Ville-en-Blaisois,0,3420,1284,0,0,4704,118223.68,122927.68,707.9262275449101,736.0938922155689
52529,Villegusien-le-Lac,0,126242,25844,0,0,152086,435532.69999999995,587618.7,421.61926427879956,568.846757018393
52534,Villiers-en-Lieu,0,97418,14764,0,0,112182,888190.46,1000372.46,562.5018746041799,633.5481063964535
52535,Villiers-le-Sec,0,12312,1108,0,0,13420,292751.88,306171.88,401.58008230452674,419.9888614540466
52536,Villiers-lès-Aprey,0,1233,448,0,0,1681,28797.21,30478.21,599.941875,634.9627083333334
52538,Villiers-sur-Suize,0,4820,2234,0,0,7054,185760.4,192814.4,656.3971731448763,681.3229681978798
52539,Violot,0,2629,1574,0,0,4203,43994,48197,564.025641025641,617.9102564102565
52540,Vitry-en-Montagne,0,1692,0,0,0,1692,29111.01,30803.01,1119.6542307692307,1184.7311538461538
52541,Vitry-lès-Nogent,0,4128,2746,0,0,6874,192053.8,198927.8,1097.4502857142857,1136.7302857142856
52542,Vivey,0,2351,1037,0,0,3388,41517.47,44905.47,691.9578333333334,748.4245
52543,Voillecomte,0,9223,0,0,0,9223,310908.1,320131.1,584.4137218045113,601.7501879699248
52544,Voisey,0,30108,6390,0,0,36498,170467.43,206965.43,562.5987788778878,683.0542244224422
52545,Voisines,0,0,0,-1995,0,-1995,115873.7,113878.7,1232.6989361702128,1211.4755319148935
52546,Voncourt,0,643,0,0,0,643,32015.78,32658.78,1778.6544444444444,1814.3766666666666
52547,Vouécourt,0,11961,10800,0,0,22761,227821.25,250582.25,1074.628537735849,1181.9917452830189
52548,Vraincourt,0,1747,2928,0,0,4675,66359.22,71034.22,780.696705882353,835.696705882353
52549,Vroncourt-la-Côte,0,462,517,0,0,979,24591.04,25570.04,1024.6266666666668,1065.4183333333333
52550,Wassy,0,170814,23864,0,0,194678,2330974.63,2525652.63,772.869572281167,837.4179807692308
53001,Ahuillé,0,34890,13811,28437,0,77138,1234255.72,1311393.72,662.5097799248524,703.9150402576489
53002,Alexain,0,34812,12425,13785,0,61022,350620.86,411642.86,568.2671961102106,667.1683306320907
53003,Ambrières-les-Vallées,0,192668,47226,0,0,239894,2476190.49,2716084.49,869.448908005618,953.6813518258427
53004,NA,0,14539,4758,0,0,19297,333623.67,352920.67,580.2150782608695,613.7750782608696
53005,Andouillé,0,278881,70829,0,0,349710,1927788.94,2277498.94,833.8187456747405,985.0773961937716
53006,NA,0,5270,485,0,0,5755,140386.1,146141.1,621.1774336283186,646.6420353982301
53007,Argentré,0,182213,23906,40906,0,247025,2379588,2626613,841.1410392364793,928.4598798161894
53008,Aron,0,38996,18622,30774,0,88392,944625.91,1033017.91,521.604588625069,570.4129817780232
53009,Arquenay,0,14160,12320,0,0,26480,413388.65,439868.65,628.2502279635258,668.4933890577508
53010,Assé-le-Bérenger,0,9411,1753,0,0,11164,228887.65,240051.65,523.7703661327231,549.3172768878718
53011,Astillé,0,47712,24189,0,0,71901,408068.89,479969.89,473.94760743321723,557.456318234611
53012,Athée,0,30203,12140,0,0,42343,268861.13,311204.13,512.1164380952381,592.7697714285714
53013,Averton,0,12838,0,0,0,12838,465147.15,477985.15,758.8044861337684,779.7473898858076
53014,NA,0,43337,0,0,0,43337,2713598.93,2756935.93,766.7699717434303,779.0155213337101
53015,La Baconnière,0,255115,71321,0,0,326436,1199651.22,1526087.22,640.1554002134471,814.3475026680896
53016,Bais,0,95601,8203,0,0,103804,254684.58000000002,358488.58,198.97232812500002,280.069203125
53017,Val-du-Maine,0,22477,3708,0,0,26185,911586.03,937771.03,963.6215961945032,991.3013002114166
53018,Ballots,0,143204,28419,0,0,171623,1062036.48,1233659.48,821.3739211136891,954.1063263727765
53019,Bannes,0,3818,1394,0,0,5212,85835.72,91047.72,660.2747692307693,700.367076923077
53021,La Bazoge-Montpinçon,0,46005,22570,21673,0,90248,581083.71,671331.71,570.8091453831041,659.4614047151276
53022,La Bazouge-de-Chemeré,0,24930,10772,0,0,35702,350099.07,385801.07,668.1279961832062,736.2615839694656
53023,La Bazouge-des-Alleux,0,10426,944,0,0,11370,167740.68,179110.68,315.30203007518793,336.6742105263158
53025,Bazougers,0,25106,11522,0,0,36628,804765.94,841393.94,697.9756634865568,729.7432263660016
53026,Beaulieu-sur-Oudon,0,12944,0,0,0,12944,861463.66,874407.66,1747.3907910750509,1773.646369168357
53027,Beaumont-Pied-de-Boeuf,0,4468,491,0,0,4959,164476.6,169435.6,839.1663265306123,864.4673469387756
53028,Belgeard,0,29792,11118,13004,0,53914,376240.03,430154.03,626.0233444259568,715.7304991680533
53029,Bierné-les-Villages,0,63276,3063,0,0,66339,611768.03,678107.03,885.3372358900145,981.3415774240232
53030,Le Bignon-du-Maine,0,9218,4765,0,0,13983,216167.35,230150.35,622.9606628242075,663.2574927953891
53031,La Bigottière,0,27905,18361,0,0,46266,276336.41,322602.41,548.2865277777777,640.0841468253968
53033,La Boissière,0,3170,0,0,0,3170,73916.86,77086.86,572.9989147286822,597.5725581395349
53034,Bonchamp-lès-Laval,0,297260,46662,63411,0,407333,4980382.92,5387715.92,823.6121911691748,890.9733619976848
53035,Bouchamps-lès-Craon,0,34727,14860,0,0,49587,370724.63,420311.63,650.3940877192982,737.3888245614036
53036,Bouère,0,151339,23878,0,0,175217,805190.65,980407.65,736.6794602012809,896.9877859103385
53037,Bouessay,0,15422,11984,5553,0,32959,293869.53,326828.53,375.79223785166243,417.9392966751918
53038,Boulay-les-Ifs,0,7258,2422,0,0,9680,126705.32,136385.32,724.0304,779.3446857142858
53039,Le Bourgneuf-la-Forêt,0,97401,49588,0,0,146989,1346963.91,1493952.91,742.1288760330578,823.1145509641873
53040,Bourgon,0,36008,27686,0,0,63694,535479.01,599173.01,811.3318333333333,907.837893939394
53041,Brains-sur-les-Marches,0,5737,2560,0,0,8297,153654.44,161951.44,575.4847940074907,606.5597003745319
53042,Brecé,0,46839,18417,0,0,65256,504137,569393,593.1023529411765,669.8741176470588
53043,Brée,0,10519,0,0,0,10519,281389.13,291908.13,515.364706959707,534.6302747252747
53045,La Brûlatte,0,14455,3871,0,0,18326,626620.04,644946.04,880.0843258426967,905.8230898876405
53046,Le Buret,0,10139,2638,0,0,12777,173433.82,186210.82,554.1016613418531,594.9227476038338
53047,Carelles,0,7187,2333,0,0,9520,199806.82,209326.82,742.7762825278811,778.1666171003718
53048,Chailland,0,165380,30899,0,0,196279,917279.4099999999,1113558.41,708.871259659969,860.5551854714064
53049,Châlons-du-Maine,0,14836,6727,12965,0,34528,385603.76,420131.76,534.0772299168975,581.8999445983379
53051,Champéon,0,11958,9938,10238,0,32134,436047.1,468181.1,744.1076791808873,798.9438566552901
53052,Champfrémont,0,12077,5451,0,0,17528,140703.6,158231.6,415.0548672566372,466.7598820058997
53053,Champgenéteux,0,12160,6222,0,0,18382,279206.27,297588.27,509.50049270073,543.0442883211679
